# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	27102
#@/user_id	1f16c4d4-a41a-4522-b9ab-3db93a4af922
yu 	魚	c=11 d=2.70308 t=27102
yu an 	預案	c=1 d=0.000464291 t=27102
yu bao 	預報	c=2 d=5.59348e-18 t=27102
yu bu dao 	遇不到	c=1 d=7.47349e-16 t=27102
yu ce 	預測	c=1 d=0.343009 t=27102
yu chu li 	預處理	c=2 d=1.15501e-18 t=27102
yu dao 	遇到	c=10 d=0.92769 t=27102
yu dao guo 	遇到過	c=1 d=0.0117371 t=27102
yu fa 	語法	c=1 d=0.00153752 t=27102
yu fa tang 	語法糖	c=1 d=0.0154523 t=27102
yu fu 	漁夫	c=0 d=7.30162e-08 t=27102
yu gan 	預感	c=1 d=2.25135e-18 t=27102
yu ji 	預計	c=1 d=2.17695e-05 t=27102
yu ju 	語句	c=16 d=0.0486642 t=27102
yu lan 	預覽	c=3 d=0.242926 t=27102
yu le 	娛樂	c=2 d=3.12837e-06 t=27102
yu le quan 	娛樂圈	c=1 d=5.01832e-07 t=27102
yu lun 	輿論	c=3 d=1.91956e-05 t=27102
yu mao 	羽毛	c=1 d=0.136695 t=27102
yu ming 	域名	c=7 d=0.000876127 t=27102
yu peng 	雨蓬	c=1 d=1.43231e-21 t=27102
yu shi 	於是	c=1 d=0.104874 t=27102
yu wen 	語文	c=1 d=0.0850088 t=27102
yu yan 	於彥	c=1 d=3.35166e-23 t=27102
yu yan 	語言	c=6 d=7.87029e-05 t=27102
yu yan mo xing 	語言模型	c=1 d=0.000198445 t=27102
yu yi 	語義	c=1 d=9.25821e-06 t=27102
yu yi zhi xia 	雨一直下	c=4 d=0.908629 t=27102
yu yin 	語音	c=3 d=0.0505395 t=27102
yu yue 	預約	c=7 d=3.02128e-05 t=27102
yu zhong 	雨中	c=1 d=2.23548e-23 t=27102
yuan 	元	c=2 d=4.00789e-09 t=27102
yuan 	原	c=1 d=2.77461e-06 t=27102
yuan 	員	c=1 d=9.71106e-09 t=27102
yuan 	園	c=1 d=5.47768e-08 t=27102
yuan 	源	c=1 d=5.70413e-14 t=27102
yuan 	遠	c=3 d=0.120633 t=27102
yuan ben 	原本	c=2 d=9.46807e-05 t=27102
yuan cheng 	遠程	c=5 d=0.0787251 t=27102
yuan cheng ding yue 	遠程訂閱	c=1 d=7.39283e-06 t=27102
yuan chu 	遠處	c=1 d=2.71634e-21 t=27102
yuan dian 	遠點	c=1 d=7.77319e-09 t=27102
yuan ji hua 	原計劃	c=1 d=0.13332 t=27102
yuan jian 	原件	c=1 d=6.98033e-07 t=27102
yuan jian 	遠見	c=2 d=0.0702988 t=27102
yuan jiao 	圓角	c=0 d=0.0181772 t=27102
yuan jiao ban jing 	圓角半徑	c=1 d=0.182684 t=27102
yuan lai 	原來	c=9 d=0.436049 t=27102
yuan li 	原理	c=1 d=9.58962e-08 t=27102
yuan lin 	園林	c=1 d=7.22135e-24 t=27102
yuan ma 	元麻	c=1 d=5.9349e-10 t=27102
yuan ma 	源碼	c=1 d=1.14565e-09 t=27102
yuan mao tou fu 	原矛頭蝮	c=1 d=7.75312e-07 t=27102
yuan ming yuan 	圓明園	c=1 d=1.89545e-23 t=27102
yuan sheng 	原生	c=3 d=7.22947e-07 t=27102
yuan su 	元素	c=13 d=0.100556 t=27102
yuan tu 	原圖	c=1 d=1.80086e-09 t=27102
yuan wang qian 	冤枉錢	c=0 d=4.63171e-06 t=27102
yuan wen 	原文	c=1 d=6.75884e-10 t=27102
yuan xing bi lu 	原形毕露	c=1 d=3.85074e-09 t=27102
yuan yi 	願意	c=1 d=1.53063e-08 t=27102
yuan yin 	原因	c=2 d=0.4759 t=27102
yuan yu 	願與	c=0 d=6.86098e-11 t=27102
yuan yu chou 	願與愁	c=3 d=1.38601e-09 t=27102
yuan zu 	元組	c=14 d=0.0771464 t=27102
yue 	月	c=5 d=0.00514361 t=27102
yue 	約	c=1 d=1.76065e-08 t=27102
yue 	越	c=2 d=1.99541e-10 t=27102
yue du 	閱讀	c=1 d=0.50409 t=27102
yue hao 	越好	c=2 d=3.62649e-09 t=27102
yue hui 	約會	c=1 d=2.74747e-08 t=27102
yue ji 	月季	c=2 d=1.21154e-11 t=27102
yue jie 	越界	c=2 d=7.77912e-07 t=27102
yue lai 	越來	c=1 d=7.23635e-19 t=27102
yue lai yue 	越來越	c=1 d=0.0155297 t=27102
yue lai yue duo 	越來越多	c=1 d=1.87889e-08 t=27102
yue liang 	月亮	c=1 d=0.182684 t=27102
yue qiang da 	越強大	c=1 d=7.27262e-19 t=27102
yue qiu 	月球	c=1 d=1.56506e-05 t=27102
yue shao 	越少	c=1 d=3.6084e-09 t=27102
yue shu 	月樹	c=1 d=1.34404e-08 t=27102
yue shu 	約數	c=1 d=1.35078e-08 t=27102
yue shu 	約束	c=1 d=1.35755e-08 t=27102
yue xian 	越線	c=1 d=6.23919e-10 t=27102
yue xian yue shen 	越陷越深	c=1 d=6.49382e-10 t=27102
yue xiao 	越小	c=1 d=1.98546e-10 t=27102
yue xin 	月薪	c=1 d=1.75186e-08 t=27102
yue zai 	越載	c=1 d=2.58879e-14 t=27102
yue zhi 	月之	c=0 d=2.50793e-24 t=27102
yue zhi an mian 	月之暗麪	c=1 d=2.5205e-23 t=27102
yun 	暈	c=0 d=3.9292e-12 t=27102
yun 	雲	c=3 d=0.180447 t=27102
yun cun chu 	暈存儲	c=1 d=3.9489e-11 t=27102
yun dong 	運動	c=7 d=0.00366107 t=27102
yun dong le 	運動了	c=1 d=6.31821e-11 t=27102
yun fu wu 	雲服務	c=1 d=0.140858 t=27102
yun ji 	雲集	c=1 d=4.59749e-06 t=27102
yun qi 	運氣	c=1 d=5.57675e-13 t=27102
yun shang 	雲上	c=1 d=0.00311976 t=27102
yun shi 	隕石	c=1 d=1.57291e-05 t=27102
yun su 	勻速	c=1 d=0.0356146 t=27102
yun suan 	運算	c=4 d=1.12372e-05 t=27102
yun suan fu 	運算符	c=1 d=1.14532e-08 t=27102
yun xing 	運行	c=33 d=4.93727 t=27102
yun xu 	允許	c=3 d=2.77508e-08 t=27102
yun xue jing sai 	雲學競賽	c=1 d=0.0042963 t=27102
yun ying 	運營	c=1 d=0.0102549 t=27102
za 	咋	c=9 d=0.0169075 t=27102
za 	砸	c=1 d=0.090718 t=27102
za hu jiao 	砸胡椒	c=1 d=2.31834e-10 t=27102
za hui shi 	咋回事	c=4 d=0.000662162 t=27102
za qi za ba 	杂七杂八	c=1 d=0.0167392 t=27102
za xiang 	雜項	c=2 d=0.0230521 t=27102
za yang 	咋樣	c=2 d=0.00102302 t=27102
za zhi dao 	咋知道	c=1 d=0.0596059 t=27102
zai 	再	c=25 d=0.462359 t=27102
zai 	在	c=163 d=2.58781 t=27102
zai di 	在地	c=0 d=9.08879e-25 t=27102
zai di mei shi 	在地美食	c=1 d=9.13435e-24 t=27102
zai guo 	再過	c=0 d=0.000289433 t=27102
zai guo ji nian 	再過幾年	c=1 d=0.00290884 t=27102
zai jia 	在家	c=4 d=0.00479587 t=27102
zai jian 	再見	c=1 d=0.0800583 t=27102
zai kan 	再看	c=1 d=0.0739031 t=27102
zai kan le 	再看了	c=1 d=2.84582e-10 t=27102
zai kan ni yi bian 	在看你一遍	c=1 d=0.000152248 t=27102
zai li mian 	在裡面	c=1 d=1.65868e-12 t=27102
zai na 	在哪	c=1 d=0.00033628 t=27102
zai na li 	在哪裏	c=2 d=0.000508015 t=27102
zai na xie 	在哪些	c=1 d=0.00337959 t=27102
zai nan 	災難	c=1 d=0.0492917 t=27102
zai ni 	在你	c=1 d=2.86008e-10 t=27102
zai qu 	再去	c=2 d=0.10927 t=27102
zai qun li 	在羣裏	c=1 d=0.00323088 t=27102
zai shi 	再試	c=1 d=1.92711e-12 t=27102
zai shuo 	再說	c=6 d=0.00679931 t=27102
zai shuo le 	再說了	c=1 d=0.117655 t=27102
zai xia yu 	在下雨	c=1 d=5.5758e-11 t=27102
zai xian 	在線	c=4 d=4.21195e-05 t=27102
zai xian kan 	在線看	c=1 d=7.67598e-07 t=27102
zai xiang 	在想	c=1 d=0.0596059 t=27102
zai yong 	再用	c=1 d=1.44621e-17 t=27102
zai yu 	在於	c=2 d=0.0107269 t=27102
zai zhe 	在這	c=1 d=3.7087e-08 t=27102
zai zi 	崽子	c=1 d=0.778801 t=27102
zan 	咱	c=10 d=0.017754 t=27102
zan 	讚	c=3 d=0.612626 t=27102
zan bu zhi dao 	咱不知道	c=1 d=2.4796e-07 t=27102
zan jiu shuo 	咱旧说	c=1 d=0.00245409 t=27102
zan liang 	咱倆	c=4 d=0.00198118 t=27102
zan men 	咱們	c=2 d=0.000485666 t=27102
zan shi 	暫時	c=3 d=0.364511 t=27102
zao 	早	c=4 d=6.73986e-05 t=27102
zao 	澡	c=1 d=1.81989e-15 t=27102
zao 	造	c=2 d=2.82335e-06 t=27102
zao cha 	早茶	c=2 d=5.56241e-12 t=27102
zao chu lai 	造出來	c=1 d=1.27871e-10 t=27102
zao dian 	早點	c=7 d=0.0858632 t=27102
zao gao 	糟糕	c=1 d=3.95777e-08 t=27102
zao jia 	造假	c=1 d=2.39594e-15 t=27102
zao jiu 	早就	c=2 d=6.03814e-07 t=27102
zao jiu xiang 	早就想	c=0 d=1.88375e-10 t=27102
zao jiu xiang nong 	早就想弄	c=1 d=1.89319e-09 t=27102
zao jiu you 	早就有	c=1 d=2.06719e-14 t=27102
zao shang 	早上	c=1 d=0.000302025 t=27102
zao tai 	竈臺	c=1 d=0.0911727 t=27102
zao te me 	造特麼	c=1 d=2.83751e-05 t=27102
zao xia ban 	早下班	c=2 d=2.56737e-06 t=27102
zao xie 	早些	c=0 d=6.27794e-25 t=27102
zao xie nian 	早些年	c=2 d=5.70511e-16 t=27102
zao yin 	噪音	c=1 d=7.60089e-09 t=27102
ze 	則	c=15 d=0.212288 t=27102
ze 	責	c=1 d=1.93177e-11 t=27102
ze ren 	責任	c=1 d=2.89631e-11 t=27102
ze ren ren 	責任人	c=1 d=9.19138e-09 t=27102
ze xu yao 	則需要	c=1 d=7.30037e-05 t=27102
ze ze 	嘖嘖	c=1 d=0.00021605 t=27102
zei 	賊	c=1 d=1.88343e-07 t=27102
zen dian 	怎點	c=1 d=1.31582e-23 t=27102
zen me 	怎麼	c=57 d=2.23513 t=27102
zen me shuo 	怎麼說	c=2 d=0.726724 t=27102
zen me yong 	怎麼用	c=1 d=0.024234 t=27102
zen yang 	怎樣	c=3 d=0.000243596 t=27102
zeng jia 	增加	c=2 d=0.119823 t=27102
zeng li 	贈禮	c=1 d=0.000141247 t=27102
zha 	榨	c=1 d=0.236928 t=27102
zha 	炸	c=1 d=3.57992e-05 t=27102
zha hu jiao 	炸胡椒	c=2 d=0.00073802 t=27102
zha ji 	札記	c=1 d=0.172907 t=27102
zha le 	炸了	c=0 d=2.36437e-07 t=27102
zhai le 	摘了	c=1 d=5.10735e-08 t=27102
zhan 	棧	c=3 d=5.71022e-07 t=27102
zhan 	站	c=3 d=0.0717233 t=27102
zhan dian 	站點	c=2 d=3.44845e-05 t=27102
zhan kai 	展開	c=2 d=0.126821 t=27102
zhan ma 	戰馬	c=1 d=1.24862e-24 t=27102
zhan shi 	展示	c=8 d=0.0257328 t=27102
zhan wei fu 	佔位符	c=2 d=0.000104327 t=27102
zhan yong 	佔用	c=3 d=0.00463092 t=27102
zhan yong 	戰勇	c=1 d=1.01456e-23 t=27102
zhan you 	佔有	c=1 d=0.168638 t=27102
zhan zheng 	戰爭	c=1 d=1.59391e-14 t=27102
zhang 	張	c=1 d=1.49233e-05 t=27102
zhang ai wu 	障礙物	c=1 d=0.000553084 t=27102
zhang hao 	帳號	c=1 d=1.10401e-17 t=27102
zhang hu 	賬戶	c=5 d=0.0120946 t=27102
zhang jie 	章節	c=1 d=1.75186e-08 t=27102
zhang tu pian 	張圖片	c=1 d=0.000149981 t=27102
zhang wo 	掌握	c=1 d=1.76947e-08 t=27102
zhang xiang 	長相	c=2 d=0.00371544 t=27102
zhang zhao 	张照	c=0 d=1.08402e-09 t=27102
zhao 	找	c=17 d=0.937861 t=27102
zhao 	照	c=0 d=1.59722e-10 t=27102
zhao 	着	c=0 d=2.27127e-05 t=27102
zhao biao 	招標	c=1 d=1.87857e-06 t=27102
zhao bu dao 	找不到	c=1 d=1.01613e-08 t=27102
zhao bu dao ren 	找不到人	c=1 d=1.0209e-08 t=27102
zhao chao 	照抄	c=1 d=0.273898 t=27102
zhao chu 	找出	c=1 d=1.5016e-18 t=27102
zhao chu han 	找出汗	c=1 d=5.13208e-06 t=27102
zhao dao 	找到	c=14 d=0.79357 t=27102
zhao dian 	找點	c=1 d=0.0381969 t=27102
zhao ge 	找個	c=5 d=0.0420036 t=27102
zhao hui 	找回	c=1 d=0.00759701 t=27102
zhao le 	找了	c=2 d=5.91852e-05 t=27102
zhao le 	找樂	c=1 d=8.21549e-12 t=27102
zhao li 	照理	c=1 d=0.154124 t=27102
zhao ni 	找你	c=4 d=0.00181803 t=27102
zhao pai 	招牌	c=1 d=0.0963276 t=27102
zhao pian 	照片	c=4 d=0.0018363 t=27102
zhao pin 	招聘	c=1 d=6.2694e-08 t=27102
zhao wo 	找我	c=2 d=1.95085e-09 t=27102
zhao xun 	找尋	c=0 d=2.78227e-10 t=27102
zhao xun zi wo 	找尋自我	c=1 d=2.79621e-09 t=27102
zhao yi ge 	找一個	c=2 d=0.14134 t=27102
zhao yi xia 	找一下	c=1 d=0.00217658 t=27102
zhao ze di 	沼澤地	c=1 d=6.42921e-10 t=27102
zhao zhao 	找找	c=1 d=0.481909 t=27102
zhao zhao kan 	找找看	c=1 d=3.1625e-16 t=27102
zhe 	折	c=2 d=0.000126534 t=27102
zhe 	着	c=6 d=0.00680566 t=27102
zhe 	者	c=4 d=0.532592 t=27102
zhe 	這	c=43 d=0.321237 t=27102
zhe ben shu 	這本書	c=1 d=5.39888e-14 t=27102
zhe bo 	這波	c=5 d=1.02213 t=27102
zhe bu 	這不	c=4 d=0.0706512 t=27102
zhe bu cheng 	這不成	c=1 d=1.618e-14 t=27102
zhe bu fen 	這部分	c=1 d=2.10823e-10 t=27102
zhe bu jiu 	這不就	c=4 d=1.18918e-09 t=27102
zhe bu shi 	這不是	c=4 d=0.348192 t=27102
zhe bu shuo ming 	這不說明	c=1 d=5.45314e-14 t=27102
zhe bu zhong yao 	這不重要	c=1 d=9.67579e-25 t=27102
zhe cai 	這纔	c=1 d=1.54575e-06 t=27102
zhe cai shi 	這纔是	c=1 d=5.93591e-12 t=27102
zhe ce 	這測	c=1 d=0.000259956 t=27102
zhe che 	這車	c=1 d=0.0219278 t=27102
zhe chu 	這出	c=1 d=3.137e-09 t=27102
zhe ci 	這次	c=3 d=0.144424 t=27102
zhe dao shi 	這倒是	c=1 d=0.000825105 t=27102
zhe di fang 	這地方	c=2 d=7.67467e-05 t=27102
zhe dian 	這點	c=1 d=5.70122e-08 t=27102
zhe dian cheng du 	這點程度	c=1 d=1.71362e-13 t=27102
zhe dong xi 	這東西	c=1 d=1.95019e-05 t=27102
zhe ge 	這個	c=148 d=2.2443 t=27102
zhe ge 	這歌	c=1 d=0.00021605 t=27102
zhe ge ji ba 	這個雞巴	c=1 d=0.168638 t=27102
zhe ge ju 	這個據	c=1 d=0.183599 t=27102
zhe ge shi er 	這個事兒	c=1 d=0.0742736 t=27102
zhe ge shi qing 	這個事情	c=2 d=0.0051953 t=27102
zhe hai 	這還	c=0 d=1.73414e-07 t=27102
zhe hai cha bu duo 	這還差不多	c=1 d=1.74283e-06 t=27102
zhe hai yao 	這還要	c=1 d=2.17843e-13 t=27102
zhe hua 	這話	c=1 d=4.78512e-06 t=27102
zhe hui 	這回	c=3 d=1.11629e-06 t=27102
zhe hui da 	這回答	c=1 d=1.87857e-06 t=27102
zhe ji ge 	這幾個	c=1 d=0.0136366 t=27102
zhe ji qi ren 	這機器人	c=1 d=5.45499e-18 t=27102
zhe ji tian 	這幾天	c=2 d=0.187308 t=27102
zhe jia huo 	這傢伙	c=1 d=1.62108e-07 t=27102
zhe jiao 	這叫	c=1 d=0.00141589 t=27102
zhe jie 	這屆	c=1 d=0.0020396 t=27102
zhe jiu 	這就	c=2 d=1.28446e-05 t=27102
zhe jiu shi 	這就是	c=4 d=0.000111666 t=27102
zhe ju 	這句	c=1 d=2.14491e-07 t=27102
zhe ju 	這局	c=1 d=2.13421e-07 t=27102
zhe ju hua 	這句話	c=2 d=0.00891518 t=27102
zhe ke 	這可	c=1 d=0.0144798 t=27102
zhe ke shi 	這可是	c=1 d=0.158817 t=27102
zhe li 	這裏	c=27 d=1.02053 t=27102
zhe li mu 	哲里木	c=2 d=0.941765 t=27102
zhe li you xie 	這裏有些	c=1 d=3.3396e-10 t=27102
zhe liang 	這兩	c=5 d=0.0115624 t=27102
zhe liang ge 	這兩個	c=2 d=1.01057e-06 t=27102
zhe me 	這麼	c=13 d=0.40472 t=27102
zhe me chang 	這麼長	c=1 d=0.00463092 t=27102
zhe me da 	這麼大	c=0 d=1.23175e-12 t=27102
zhe me da tai yang 	這麼大太陽	c=1 d=1.23792e-11 t=27102
zhe me dian 	這麼點	c=2 d=1.73414e-06 t=27102
zhe me duo 	這麼多	c=2 d=0.0391639 t=27102
zhe me duo cai 	這麼多菜	c=1 d=0.000237581 t=27102
zhe me duo nian 	這麼多年	c=1 d=0.527292 t=27102
zhe me gui 	這麼貴	c=1 d=0.427415 t=27102
zhe me jiu 	這麼久	c=1 d=0.189191 t=27102
zhe me kan 	這麼看	c=1 d=0.00101791 t=27102
zhe me kuai 	這麼快	c=4 d=0.0308074 t=27102
zhe me li jie 	這麼理解	c=1 d=9.71106e-09 t=27102
zhe me neng 	這麼能	c=1 d=0.0017643 t=27102
zhe me shuo 	這麼說	c=0 d=8.6995e-10 t=27102
zhe me wan 	這麼晚	c=3 d=0.0728029 t=27102
zhe me ying 	這麼硬	c=1 d=3.0585e-05 t=27102
zhe ne 	着呢	c=0 d=0.000440507 t=27102
zhe ni ma 	這尼瑪	c=1 d=1.5931e-08 t=27102
zhe pian 	這篇	c=1 d=4.91979e-09 t=27102
zhe ren 	這人	c=1 d=0.000342239 t=27102
zhe ruan jian 	這軟件	c=3 d=0.0402824 t=27102
zhe shang mian 	這上面	c=1 d=1.39168e-06 t=27102
zhe shi 	這是	c=22 d=0.947233 t=27102
zhe shi hou 	這時候	c=3 d=0.67368 t=27102
zhe shi yi ge 	這是一個	c=3 d=0.000230555 t=27102
zhe shou 	這首	c=1 d=0.000150733 t=27102
zhe shou ge 	這首歌	c=1 d=4.41948e-12 t=27102
zhe ta ma 	這他媽	c=1 d=3.24763e-05 t=27102
zhe ta me 	這他麼	c=1 d=0.0026189 t=27102
zhe te me 	這特麼	c=3 d=0.00282287 t=27102
zhe teng 	折騰	c=6 d=0.692171 t=27102
zhe teng ji 	折騰記	c=2 d=0.357239 t=27102
zhe tian qi 	這天氣	c=1 d=1.20093e-07 t=27102
zhe tiao jian 	這條件	c=1 d=2.34124e-08 t=27102
zhe wan shang 	這晚上	c=1 d=0.000261259 t=27102
zhe wan yi 	這玩意	c=22 d=1.41238 t=27102
zhe wei 	這位	c=1 d=2.99275e-14 t=27102
zhe xiao zi 	這小子	c=1 d=0.00113627 t=27102
zhe xie 	這些	c=17 d=0.255381 t=27102
zhe xie dong xi 	這些東西	c=1 d=2.33075e-14 t=27102
zhe xie ge 	這些個	c=1 d=1.58106e-07 t=27102
zhe xie gong neng 	這些功能	c=1 d=2.04662e-14 t=27102
zhe yang 	這樣	c=26 d=0.650888 t=27102
zhe yang 	遮陽	c=1 d=1.5516e-21 t=27102
zhe yang lian xie 	這樣連寫	c=1 d=0.970446 t=27102
zhe yang zi 	這樣子	c=2 d=0.0800583 t=27102
zhe yao 	這要	c=0 d=1.31537e-20 t=27102
zhe yao shi 	這要是	c=2 d=4.63774e-05 t=27102
zhe yao shi huo xia lai 	這要是活下來	c=1 d=4.06708e-05 t=27102
zhe ye 	這也	c=2 d=7.25362e-06 t=27102
zhe yi 	這一	c=0 d=0.000697795 t=27102
zhe yi bu 	這一步	c=1 d=0.000578542 t=27102
zhe yi ci 	這一次	c=0 d=1.07693e-20 t=27102
zhe yi duan shi jian 	這一段時間	c=1 d=0.115325 t=27102
zhe yi dun 	這一頓	c=2 d=0.329559 t=27102
zhe yi ge 	這一個	c=1 d=2.3717e-13 t=27102
zhe yi hang 	這一行	c=3 d=0.282246 t=27102
zhe yi ji 	這一季	c=1 d=0.00701293 t=27102
zhe yi kuai 	這一塊	c=2 d=2.05002e-08 t=27102
zhe yi tuo 	這一坨	c=1 d=2.79621e-09 t=27102
zhe yu 	這雨	c=1 d=1.74823e-13 t=27102
zhe zen me 	者怎麼	c=1 d=1.31765e-10 t=27102
zhe zhang 	這張	c=5 d=0.0391639 t=27102
zhe zhang tu 	這張圖	c=2 d=2.25727e-22 t=27102
zhe zhong 	這種	c=12 d=0.276651 t=27102
zhe zhong ku 	這種苦	c=1 d=1.50784e-08 t=27102
zhe zhong ren 	這種人	c=1 d=9.26451e-14 t=27102
zhe zhong xie 	這種鞋	c=1 d=0.000978001 t=27102
zhe zhou 	這週	c=1 d=6.16851e-23 t=27102
zhe zhu ti 	這主題	c=1 d=5.95027e-11 t=27102
zhei 	這	c=0 d=0.00265162 t=27102
zhei hui 	這回	c=1 d=0.000167421 t=27102
zhei ni ma 	這尼瑪	c=1 d=1.92613e-06 t=27102
zhei shi 	這是	c=1 d=1.8246e-16 t=27102
zhei wan yi 	這玩意	c=1 d=0.0266491 t=27102
zhen 	真	c=24 d=0.941327 t=27102
zhen 	鎮	c=1 d=8.9167e-05 t=27102
zhen bi yi hu 	振臂一呼	c=1 d=4.55174e-06 t=27102
zhen bu yao lian 	真不要脸	c=1 d=7.8228e-24 t=27102
zhen de 	真的	c=2 d=0.017552 t=27102
zhen dui 	針對	c=1 d=8.96597e-11 t=27102
zhen jiu 	真就	c=1 d=1.07675e-17 t=27102
zhen shi 	真實	c=3 d=3.92899e-06 t=27102
zhen shi 	真是	c=3 d=0.88692 t=27102
zhen yao 	真要	c=1 d=3.03642e-09 t=27102
zhen yao shuo 	真要說	c=1 d=3.05164e-08 t=27102
zhen yao yong 	真要用	c=1 d=3.62526e-05 t=27102
zhen zheng 	真正	c=2 d=0.0105672 t=27102
zheng 	掙	c=1 d=0.332871 t=27102
zheng 	整	c=7 d=1.31063e-06 t=27102
zheng 	正	c=4 d=0.000788798 t=27102
zheng 	症	c=0 d=2.02137e-16 t=27102
zheng ban 	正版	c=2 d=1.65192e-10 t=27102
zheng bei 	整備	c=0 d=9.95351e-06 t=27102
zheng bei zheng bei 	整備整備	c=1 d=0.000100034 t=27102
zheng ce 	政策	c=1 d=5.00622e-08 t=27102
zheng chang 	正常	c=11 d=0.451604 t=27102
zheng chang ren 	正常人	c=1 d=0.00138093 t=27102
zheng chang yong 	正常用	c=1 d=1.80583e-12 t=27102
zheng chu 	整除	c=2 d=3.12468e-13 t=27102
zheng dan 	蒸蛋	c=0 d=7.67467e-06 t=27102
zheng fu 	政府	c=6 d=1.81573e-05 t=27102
zheng ge 	整個	c=2 d=7.01412e-05 t=27102
zheng hao 	正好	c=2 d=0.0111647 t=27102
zheng he 	整合	c=6 d=0.070723 t=27102
zheng jiao 	政教	c=1 d=1.58899e-07 t=27102
zheng li 	整理	c=2 d=0.0212797 t=27102
zheng qian 	掙錢	c=1 d=1.5816e-11 t=27102
zheng que 	正確	c=1 d=1.26053e-18 t=27102
zheng shu 	證書	c=2 d=6.67317e-07 t=27102
zheng yao 	正要	c=1 d=4.021e-18 t=27102
zheng yi 	爭議	c=1 d=0.00408677 t=27102
zheng zai 	正在	c=4 d=0.634689 t=27102
zheng zai yong 	正在用	c=1 d=5.40825e-05 t=27102
zheng ze 	正則	c=2 d=0.0351692 t=27102
zheng ze biao da shi 	正則表達式	c=2 d=0.353455 t=27102
zheng zhi 	政治	c=2 d=2.47917e-05 t=27102
zheng zhuang 	症狀	c=2 d=0.408608 t=27102
zhi 	之	c=2 d=0.000949106 t=27102
zhi 	值	c=3 d=0.00246197 t=27102
zhi 	只	c=8 d=0.254107 t=27102
zhi 	志	c=1 d=1.63343e-08 t=27102
zhi 	直	c=2 d=5.18454e-08 t=27102
zhi 	知	c=0 d=2.89631e-12 t=27102
zhi 	至	c=1 d=0.344728 t=27102
zhi biao 	製表	c=1 d=0.020141 t=27102
zhi biao fu 	製表符	c=2 d=1.23276e-13 t=27102
zhi bo 	直播	c=4 d=1.52051e-11 t=27102
zhi bu ding 	指不定	c=1 d=0.0197421 t=27102
zhi bu guo 	只不過	c=2 d=0.000278804 t=27102
zhi chi 	支持	c=30 d=1.86367 t=27102
zhi chi shang 	支持上	c=1 d=4.7375e-06 t=27102
zhi dai 	指代	c=2 d=1.08189e-06 t=27102
zhi dao 	知道	c=16 d=0.35905 t=27102
zhi dao le 	知道了	c=0 d=2.61347e-09 t=27102
zhi de 	值得	c=3 d=0.00191587 t=27102
zhi de 	指的	c=1 d=5.19796e-09 t=27102
zhi de yi shi 	值得一試	c=1 d=0.0192547 t=27102
zhi ding 	指定	c=13 d=0.930675 t=27102
zhi ding ban ben 	指定版本	c=1 d=7.3041e-11 t=27102
zhi fang 	脂肪	c=1 d=0.0107807 t=27102
zhi fu 	支付	c=1 d=0.0247833 t=27102
zhi fu tong dao 	支付通道	c=1 d=0.249075 t=27102
zhi hou 	之後	c=31 d=1.02433 t=27102
zhi hu 	知乎	c=2 d=1.06256e-08 t=27102
zhi hua 	指花	c=1 d=1.71834e-16 t=27102
zhi hui 	只會	c=4 d=0.000634562 t=27102
zhi hui xiao 	只會笑	c=1 d=0.00637737 t=27102
zhi hui zhe 	指揮者	c=2 d=1.37722e-22 t=27102
zhi jia 	之家	c=1 d=1.50007e-06 t=27102
zhi jia 	指甲	c=1 d=4.69436e-16 t=27102
zhi jia 	智駕	c=2 d=2.41701e-06 t=27102
zhi jian 	之間	c=4 d=0.000152248 t=27102
zhi jie 	直接	c=53 d=1.66129 t=27102
zhi jie kai 	直接開	c=1 d=2.88932e-12 t=27102
zhi jie shang ping 	直接上屏	c=1 d=2.62069e-11 t=27102
zhi jie wen 	直接問	c=1 d=0.000880518 t=27102
zhi jie yong 	直接用	c=1 d=1.70391e-05 t=27102
zhi kong 	置空	c=3 d=9.5538e-19 t=27102
zhi lei 	之類	c=2 d=3.26446e-07 t=27102
zhi lian 	直連	c=3 d=0.000292104 t=27102
zhi ling 	指令	c=3 d=2.26568e-06 t=27102
zhi ling chong pai xu 	指令重排序	c=1 d=1.47799e-08 t=27102
zhi ma guan 	芝麻官	c=3 d=4.45231e-14 t=27102
zhi ming 	知名	c=1 d=7.12013e-05 t=27102
zhi nan 	指南	c=1 d=0.0612626 t=27102
zhi neng 	只能	c=14 d=0.240726 t=27102
zhi neng 	智能	c=1 d=9.60105e-22 t=27102
zhi neng shou ji 	智能手機	c=1 d=1.06383e-22 t=27102
zhi neng shuo 	只能說	c=1 d=2.06256e-17 t=27102
zhi nian 	執念	c=1 d=0.16696 t=27102
zhi qian 	之前	c=18 d=0.234893 t=27102
zhi qin 	執勤	c=1 d=9.61444e-09 t=27102
zhi qu yi piao yin 	只取一瓢飲	c=1 d=6.65708e-08 t=27102
zhi ren 	之刃	c=1 d=0.0010758 t=27102
zhi ren 	至人	c=1 d=0.000397625 t=27102
zhi shang 	智商	c=1 d=0.00802655 t=27102
zhi shao 	至少	c=5 d=0.00122477 t=27102
zhi shi 	只是	c=13 d=0.0122161 t=27102
zhi shi 	知識	c=4 d=0.00220948 t=27102
zhi shi chan quan 	知識產權	c=1 d=1.01563e-06 t=27102
